Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   20320/31200       alglib_impl::ae_log(double, alglib_impl::ae_state*) [47]
                0.00    0.00   11520/11520       alglib_impl::ae_c_eq_d(alglib_impl::ae_complex, double) [55]
                0.00    0.00   11520/11520       alglib_impl::ae_c_neq_d(alglib_impl::ae_complex, double) [54]
                0.00    0.00   11520/82400       alglib_impl::ae_maxreal(double, double, alglib_impl::ae_state*) [40]
                0.00    0.00   10160/10160       alglib_impl::ae_c_div(alglib_impl::ae_complex, alglib_impl::ae_complex) [59]
                0.00    0.00    1360/1360        alglib_impl::ae_complex_from_i(long) [81]
-----------------------------------------------
                0.00    0.00    4560/10320       alglib_impl::xblas_xfastpow(double, long, alglib_impl::ae_state*) [73]
                0.00    0.00    5760/10320       alglib_impl::rcond_rmatrixestimatenorm(long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_vector*, double*, long*, alglib_impl::ae_state*) [80]
[57]     0.0    0.00    0.00   10320         alglib_impl::ae_fp_greater_eq(double, double) [57]
-----------------------------------------------
                0.00    0.00   10240/10240       alglib_impl::rmatrixscaledtrsafesolve(alglib_impl::ae_matrix*, double, long, alglib_impl::ae_vector*, bool, long, bool, double, alglib_impl::ae_state*) [82]
[58]     0.0    0.00    0.00   10240         alglib_impl::ae_v_moved(double*, long, double const*, long, long, double) [58]
-----------------------------------------------
                0.00    0.00   10160/10160       alglib_impl::safesolve_cbasicsolveandupdate(alglib_impl::ae_complex, alglib_impl::ae_complex, double, double, double, double*, alglib_impl::ae_complex*, alglib_impl::ae_state*) [56]
[59]     0.0    0.00    0.00   10160         alglib_impl::ae_c_div(alglib_impl::ae_complex, alglib_impl::ae_complex) [59]
-----------------------------------------------
                0.00    0.00     160/10000       alglib_impl::rcond_rmatrixrcondluinternal(alglib_impl::ae_matrix*, long, bool, bool, double, double*, alglib_impl::ae_state*) [112]
                0.00    0.00     560/10000       alglib_impl::directdensesolvers_rmatrixlusolveinternal(alglib_impl::ae_matrix*, alglib_impl::ae_vector*, long, alglib_impl::ae_matrix*, bool, alglib_impl::ae_matrix*, long, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [139]
                0.00    0.00    2880/10000       alglib_impl::rcond_rmatrixestimatenorm(long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_vector*, double*, long*, alglib_impl::ae_state*) [80]
                0.00    0.00    6400/10000       alglib_impl::xblas_xfastpow(double, long, alglib_impl::ae_state*) [73]
[60]     0.0    0.00    0.00   10000         alglib_impl::ae_fp_less(double, double) [60]
-----------------------------------------------
                0.00    0.00     640/8480        alglib_impl::rmatrixplurec(alglib_impl::ae_matrix*, long, long, long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [132]
                0.00    0.00    1440/8480        alglib_impl::rmatrixplu(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, alglib_impl::ae_state*) [129]
                0.00    0.00    6400/8480        alglib_impl::xblas_xfastpow(double, long, alglib_impl::ae_state*) [73]
[61]     0.0    0.00    0.00    8480         alglib_impl::ae_v_muld(double*, long, long, double) [61]
-----------------------------------------------
                                  80             alglib_impl::ae_malloc(unsigned long, alglib_impl::ae_state*) [62]
                0.00    0.00      80/6480        alglib_impl::ae_matrix_init_attach_to_x(alglib_impl::ae_matrix*, alglib_impl::x_matrix*, alglib_impl::ae_state*, bool) [136]
                0.00    0.00      80/6480        alglib::ae_matrix_wrapper::ae_matrix_wrapper(long) [144]
                0.00    0.00      80/6480        alglib::_densesolverreport_owner::_densesolverreport_owner() [149]
                0.00    0.00     160/6480        alglib::ae_vector_wrapper::attach_to(alglib_impl::x_vector*, alglib_impl::ae_state*) [116]
                0.00    0.00     160/6480        alglib_impl::rmatrixsolvem(alglib_impl::ae_matrix*, long, alglib_impl::ae_matrix*, long, bool, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [133]
                0.00    0.00     160/6480        alglib_impl::rmatrixsolve(alglib_impl::ae_matrix*, long, alglib_impl::ae_vector*, long*, alglib_impl::densesolverreport*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [130]
                0.00    0.00     240/6480        alglib_impl::ae_matrix_set_length(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_state*) [101]
                0.00    0.00    2720/6480        alglib_impl::ae_vector_init(alglib_impl::ae_vector*, long, long, alglib_impl::ae_state*, bool) [75]
                0.00    0.00    2800/6480        alglib_impl::ae_vector_set_length(alglib_impl::ae_vector*, long, alglib_impl::ae_state*) [69]
[62]     0.0    0.00    0.00    6480+80      alglib_impl::ae_malloc(unsigned long, alglib_impl::ae_state*) [62]
                                  80             alglib_impl::ae_malloc(unsigned long, alglib_impl::ae_state*) [62]
-----------------------------------------------
                0.00    0.00     160/6480        alglib_impl::rmatrixsolve(alglib_impl::ae_matrix*, long, alglib_impl::ae_vector*, long*, alglib_impl::densesolverreport*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [130]
                0.00    0.00     320/6480        alglib_impl::rcond_rmatrixestimatenorm(long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_vector*, double*, long*, alglib_impl::ae_state*) [80]
                0.00    0.00     640/6480        alglib_impl::rcond_rmatrixrcondluinternal(alglib_impl::ae_matrix*, long, bool, bool, double, double*, alglib_impl::ae_state*) [112]
                0.00    0.00     640/6480        alglib_impl::rmatrixplurec(alglib_impl::ae_matrix*, long, long, long, alglib_impl::ae_vector*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [132]
                0.00    0.00     720/6480        alglib_impl::rmatrixsolvem(alglib_impl::ae_matrix*, long, alglib_impl::ae_matrix*, long, bool, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [133]
                0.00    0.00    4000/6480        alglib_impl::directdensesolvers_rmatrixlusolveinternal(alglib_impl::ae_matrix*, alglib_impl::ae_vector*, long, alglib_impl::ae_matrix*, bool, alglib_impl::ae_matrix*, long, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [139]
[63]     0.0    0.00    0.00    6480         alglib_impl::ae_v_move(double*, long, double const*, long, long) [63]
-----------------------------------------------
                0.00    0.00     160/6240        alglib_impl::rmatrixlefttrsm(long, long, alglib_impl::ae_matrix*, long, long, bool, bool, long, alglib_impl::ae_matrix*, long, long, alglib_impl::ae_state*) [106]
                0.00    0.00     160/6240        alglib_impl::rmatrixplu(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, alglib_impl::ae_state*) [129]
                0.00    0.00     160/6240        alglib_impl::rmatrixlu(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, alglib_impl::ae_state*) [138]
                0.00    0.00    2560/6240        alglib_impl::rmatrixscaledtrsafesolve(alglib_impl::ae_matrix*, double, long, alglib_impl::ae_vector*, bool, long, bool, double, alglib_impl::ae_state*) [82]
                0.00    0.00    3200/6240        alglib_impl::xblas_xfastpow(double, long, alglib_impl::ae_state*) [73]
[64]     0.0    0.00    0.00    6240         alglib_impl::ae_assert(bool, char const*, alglib_impl::ae_state*) [64]
-----------------------------------------------
                0.00    0.00    5440/5440        alglib_impl::rcond_rmatrixrcondluinternal(alglib_impl::ae_matrix*, long, bool, bool, double, double*, alglib_impl::ae_state*) [112]
[65]     0.0    0.00    0.00    5440         alglib_impl::ae_v_addd(double*, long, double const*, long, long, double) [65]
-----------------------------------------------
                0.00    0.00    5120/5120        alglib_impl::rmatrixscaledtrsafesolve(alglib_impl::ae_matrix*, double, long, alglib_impl::ae_vector*, bool, long, bool, double, alglib_impl::ae_state*) [82]
[66]     0.0    0.00    0.00    5120         alglib_impl::ae_v_subd(double*, long, double const*, long, long, double) [66]
-----------------------------------------------
                0.00    0.00    3600/3600        alglib_impl::directdensesolvers_rmatrixlusolveinternal(alglib_impl::ae_matrix*, alglib_impl::ae_vector*, long, alglib_impl::ae_matrix*, bool, alglib_impl::ae_matrix*, long, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [139]
[67]     0.0    0.00    0.00    3600         alglib_impl::xdot(alglib_impl::ae_vector*, alglib_impl::ae_vector*, long, alglib_impl::ae_vector*, double*, double*, alglib_impl::ae_state*) [67]
                0.00    0.00   36000/100400      alglib_impl::ae_fabs(double, alglib_impl::ae_state*) [37]
                0.00    0.00   36000/82400       alglib_impl::ae_maxreal(double, double, alglib_impl::ae_state*) [40]
                0.00    0.00    6800/13520       alglib_impl::ae_fp_eq(double, double) [53]
-----------------------------------------------
                0.00    0.00    3600/3600        mM(double, double, std::vector<double, std::allocator<double> >&, double, int) [17]
[68]     0.0    0.00    0.00    3600         std::_Function_base::_Base_manager<m(int, int, double, double, std::vector<double, std::allocator<double> > const&, double, int)::{lambda(double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<m(int, int, double, double, std::vector<double, std::allocator<double> > const&, double, int)::{lambda(double)#1}> const&, std::_Manager_operation) [68]
-----------------------------------------------
                0.00    0.00      80/3280        alglib_impl::rmatrixsolve(alglib_impl::ae_matrix*, long, alglib_impl::ae_vector*, long*, alglib_impl::densesolverreport*, alglib_impl::ae_vector*, alglib_impl::ae_state*) [130]
                0.00    0.00     160/3280        alglib_impl::rmatrixplu(alglib_impl::ae_matrix*, long, long, alglib_impl::ae_vector*, alglib_impl::ae_state*) [129]
                0.00    0.00     320/3280        alglib_impl::rcond_rmatrixrcondluinternal(alglib_impl::ae_matrix*, long, bool, bool, double, double*, alglib_impl::ae_state*) [112]
                0.00    0.00     480/3280        alglib_impl::directdensesolvers_rmatrixlusolveinternal(alglib_impl::ae_matrix*, alglib_impl::ae_vector*, long, alglib_impl::ae_matrix*, bool, alglib_impl::ae_matrix*, long, long*, alglib_impl::densesolverreport*, alglib_impl::ae_matrix*, alglib_impl::ae_state*) [139]
